id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,adminLevel,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType,operationStatus
56713.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Kapoeta East,SS0203,2,7963,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
58186.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Melut,SS0709,2,33759,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
52363.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Tonj South,SS0805,2,82465,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
51570.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Lainya,SS0103,2,49628,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
50950.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Kajo-keji,SS0102,2,28411,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
49400.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Pibor,SS0308,2,35541,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
48753.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Ulang,SS0712,2,5631,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
94030.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Twic,SS0806,2,29606,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
95734.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,25509,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
90697.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Awerial,SS0401,2,62323,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
91087.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Ezo,SS1001,2,23562,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
91490.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Ikotos,SS0202,2,9880,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
91187.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Renk,SS0711,2,15023,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
89024.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Mvolo,SS1006,2,3379,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
83228.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Abiemnhom,SS0601,2,19102,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
84859.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Kapoeta North,SS0204,2,12868,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
77353.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Pariang,SS0608,2,10320,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
73237.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Fashoda,SS0702,2,16124,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
72304.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Manyo,SS0708,2,4093,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
65034.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Rumbek North,SS0405,2,43430,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
65978.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Nagero,SS1007,2,14509,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
68189.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol East,SS0407,2,24699,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
123448.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Gogrial East,SS0801,2,40453,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
124365.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,Aweil East,SS0502,2,27,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
121595.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,18272,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
125554.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Tonj East,SS0803,2,69063,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
128685.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Budi,SS0201,2,16022,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
113331.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Mundri East,SS1004,2,6612,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
115101.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Mundri West,SS1005,2,1009,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
115065.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Juba,SS0101,2,142242,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
116780.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Ibba,SS1002,2,5403,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
116972.0,Mobility Tracking,South Sudan,SSD,Unity,SS06,Panyijiar,SS0607,2,18164,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
119502.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Bor South,SS0303,2,73851,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
118751.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Tambura,SS1009,2,19534,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
105410.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Twic East,SS0310,2,4057,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
99651.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Tonj North,SS0804,2,108126,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
102629.0,Mobility Tracking,South Sudan,SSD,Upper Nile,SS07,Malakal,SS0707,2,54807,2021-09-30T00:00:00,2021,9,11,Conflict,,,Not available,Not available,BA,Active
155852.0,Biometric Registration,South Sudan,SSD,Western Bahr el Ghazal,SS09,Raja,SS0902,2,7019,2021-10-31T00:00:00,2021,10,7,Other reason,3339.0,3680.0,Not available,Not available,SA,Active
155858.0,Biometric Registration,South Sudan,SSD,Western Bahr el Ghazal,SS09,Wau,SS0903,2,73723,2021-10-31T00:00:00,2021,10,7,Other reason,30900.0,42823.0,Not available,Not available,SA,Active
156813.0,Biometric Registration,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,41629,2021-10-31T00:00:00,2021,10,7,Other reason,18812.0,22817.0,Not available,Not available,SA,Active
156805.0,Biometric Registration,South Sudan,SSD,Central Equatoria,SS01,Juba,SS0101,2,31404,2021-10-31T00:00:00,2021,10,7,Other reason,16006.0,15398.0,Not available,Not available,SA,Active
156839.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Guit,SS0602,2,17669,2021-10-31T00:00:00,2021,10,7,Other reason,8240.0,9429.0,Not available,Not available,SA,Active
156822.0,Biometric Registration,South Sudan,SSD,Jonglei,SS03,Bor South,SS0303,2,37788,2021-10-31T00:00:00,2021,10,7,Other reason,17273.0,20515.0,Not available,Not available,SA,Active
156829.0,Biometric Registration,South Sudan,SSD,Lakes,SS04,Awerial,SS0401,2,114064,2021-10-31T00:00:00,2021,10,7,Other reason,46202.0,67862.0,Not available,Not available,SA,Active
156847.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Koch,SS0603,2,21244,2021-10-31T00:00:00,2021,10,7,Other reason,9319.0,11925.0,Not available,Not available,SA,Active
156855.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Leer,SS0604,2,43935,2021-10-31T00:00:00,2021,10,7,Other reason,20060.0,23875.0,Not available,Not available,SA,Active
156903.0,Biometric Registration,South Sudan,SSD,Upper Nile,SS07,Malakal,SS0707,2,35853,2021-10-31T00:00:00,2021,10,7,Other reason,16672.0,19181.0,Not available,Not available,SA,Active
156909.0,Biometric Registration,South Sudan,SSD,Upper Nile,SS07,Melut,SS0709,2,17627,2021-10-31T00:00:00,2021,10,7,Other reason,7415.0,10212.0,Not available,Not available,SA,Active
156863.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Mayendit,SS0605,2,27187,2021-10-31T00:00:00,2021,10,7,Other reason,11915.0,15272.0,Not available,Not available,SA,Active
156867.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,153409,2021-10-31T00:00:00,2021,10,7,Other reason,65555.0,87854.0,Not available,Not available,SA,Active
156887.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Rubkona,SS0609,2,188562,2021-10-31T00:00:00,2021,10,7,Other reason,86516.0,102046.0,Not available,Not available,SA,Active
156891.0,Biometric Registration,South Sudan,SSD,Upper Nile,SS07,Luakpiny/Nasir,SS0704,2,81803,2021-10-31T00:00:00,2021,10,7,Other reason,37027.0,44776.0,Not available,Not available,SA,Active
156877.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Panyijiar,SS0607,2,80486,2021-10-31T00:00:00,2021,10,7,Other reason,37834.0,42652.0,Not available,Not available,SA,Active
155843.0,Biometric Registration,South Sudan,SSD,Warrap,SS08,Abyei Region,SS0807,2,6579,2021-10-31T00:00:00,2021,10,7,Other reason,2329.0,4250.0,Not available,Not available,SA,Active
155837.0,Biometric Registration,South Sudan,SSD,Upper Nile,SS07,Ulang,SS0712,2,10619,2021-10-31T00:00:00,2021,10,7,Other reason,4791.0,5828.0,Not available,Not available,SA,Active
155838.0,Biometric Registration,South Sudan,SSD,Upper Nile,SS07,Ulang,SS0712,2,10619,2021-11-30T00:00:00,2021,11,8,Other reason,4791.0,5828.0,Not available,Not available,SA,Active
155844.0,Biometric Registration,South Sudan,SSD,Warrap,SS08,Abyei Region,SS0807,2,6579,2021-11-30T00:00:00,2021,11,8,Other reason,2329.0,4250.0,Not available,Not available,SA,Active
156878.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Panyijiar,SS0607,2,80486,2021-11-30T00:00:00,2021,11,8,Other reason,37834.0,42652.0,Not available,Not available,SA,Active
156892.0,Biometric Registration,South Sudan,SSD,Upper Nile,SS07,Luakpiny/Nasir,SS0704,2,81803,2021-11-30T00:00:00,2021,11,8,Other reason,37027.0,44776.0,Not available,Not available,SA,Active
156888.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Rubkona,SS0609,2,190299,2021-11-30T00:00:00,2021,11,8,Other reason,87384.0,102915.0,Not available,Not available,SA,Active
156868.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Mayom,SS0606,2,153409,2021-11-30T00:00:00,2021,11,8,Other reason,65555.0,87854.0,Not available,Not available,SA,Active
156864.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Mayendit,SS0605,2,27188,2021-11-30T00:00:00,2021,11,8,Other reason,11916.0,15272.0,Not available,Not available,SA,Active
156912.0,Biometric Registration,South Sudan,SSD,Upper Nile,SS07,Melut,SS0709,2,17628,2021-11-30T00:00:00,2021,11,8,Other reason,7415.0,10213.0,Not available,Not available,SA,Active
156904.0,Biometric Registration,South Sudan,SSD,Upper Nile,SS07,Malakal,SS0707,2,35853,2021-11-30T00:00:00,2021,11,8,Other reason,16672.0,19181.0,Not available,Not available,SA,Active
156856.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Leer,SS0604,2,43935,2021-11-30T00:00:00,2021,11,8,Other reason,20060.0,23875.0,Not available,Not available,SA,Active
156848.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Koch,SS0603,2,21244,2021-11-30T00:00:00,2021,11,8,Other reason,9319.0,11925.0,Not available,Not available,SA,Active
156830.0,Biometric Registration,South Sudan,SSD,Lakes,SS04,Awerial,SS0401,2,114064,2021-11-30T00:00:00,2021,11,8,Other reason,46202.0,67862.0,Not available,Not available,SA,Active
156823.0,Biometric Registration,South Sudan,SSD,Jonglei,SS03,Bor South,SS0303,2,37788,2021-11-30T00:00:00,2021,11,8,Other reason,17273.0,20515.0,Not available,Not available,SA,Active
156840.0,Biometric Registration,South Sudan,SSD,Unity,SS06,Guit,SS0602,2,17669,2021-11-30T00:00:00,2021,11,8,Other reason,8240.0,9429.0,Not available,Not available,SA,Active
156804.0,Biometric Registration,South Sudan,SSD,Central Equatoria,SS01,Juba,SS0101,2,31401,2021-11-30T00:00:00,2021,11,8,Other reason,16003.0,15398.0,Not available,Not available,SA,Active
156814.0,Biometric Registration,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,41629,2021-11-30T00:00:00,2021,11,8,Other reason,18812.0,22817.0,Not available,Not available,SA,Active
155853.0,Biometric Registration,South Sudan,SSD,Western Bahr el Ghazal,SS09,Raja,SS0902,2,7591,2021-11-30T00:00:00,2021,11,8,Other reason,3580.0,4011.0,Not available,Not available,SA,Active
155854.0,Biometric Registration,South Sudan,SSD,Western Bahr el Ghazal,SS09,Wau,SS0903,2,73408,2021-11-30T00:00:00,2021,11,8,Other reason,30776.0,42632.0,Not available,Not available,SA,Active
157767.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Tambura,SS1009,2,65984,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
157772.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Yambio,SS1010,2,9052,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
157763.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Nzara,SS1008,2,5370,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153071.0,Mobility Tracking,South Sudan,SSD,Northern Bahr el Ghazal,SS05,Aweil Centre,SS0501,2,11808,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153064.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol West,SS0408,2,29376,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153062.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Yirol East,SS0407,2,37711,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153057.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Wulu,SS0406,2,13617,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153054.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Rumbek North,SS0405,2,41615,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153052.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Rumbek East,SS0404,2,10375,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153048.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Rumbek Centre,SS0403,2,6758,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153028.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Pibor,SS0308,2,38782,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153031.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Pochalla,SS0309,2,5832,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153034.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Twic East,SS0310,2,5877,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153044.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Cueibet,SS0402,2,14308,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153039.0,Mobility Tracking,South Sudan,SSD,Lakes,SS04,Awerial,SS0401,2,60618,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153036.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Uror,SS0311,2,16091,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153020.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Fangak,SS0306,2,19328,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153023.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Nyirol,SS0307,2,22658,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153016.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Duk,SS0305,2,25757,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153014.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Canal/Pigi,SS0304,2,15295,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153010.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Bor South,SS0303,2,70965,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152992.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Magwi,SS0207,2,42767,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152985.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Lafon,SS0206,2,15885,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152979.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Kapoeta South,SS0205,2,5300,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152977.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Kapoeta North,SS0204,2,14233,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152994.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Torit,SS0208,2,1276,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153001.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Akobo,SS0301,2,21326,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
153005.0,Mobility Tracking,South Sudan,SSD,Jonglei,SS03,Ayod,SS0302,2,63312,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152972.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Kapoeta East,SS0203,2,4599,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152967.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Ikotos,SS0202,2,3585,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152965.0,Mobility Tracking,South Sudan,SSD,Eastern Equatoria,SS02,Budi,SS0201,2,16550,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152958.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Yei,SS0106,2,58069,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152945.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Morobo,SS0104,2,12765,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152943.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Lainya,SS0103,2,55190,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152951.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Terekeka,SS0105,2,22220,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152934.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Juba,SS0101,2,146199,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152937.0,Mobility Tracking,South Sudan,SSD,Central Equatoria,SS01,Kajo-keji,SS0102,2,27195,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152435.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Nagero,SS1007,2,40285,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152421.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Mundri East,SS1004,2,4805,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152413.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Ibba,SS1002,2,4116,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152417.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Maridi,SS1003,2,9765,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152424.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Mundri West,SS1005,2,787,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152429.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Mvolo,SS1006,2,1832,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152410.0,Mobility Tracking,South Sudan,SSD,Western Equatoria,SS10,Ezo,SS1001,2,48978,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152403.0,Mobility Tracking,South Sudan,SSD,Western Bahr el Ghazal,SS09,Wau,SS0903,2,31471,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152399.0,Mobility Tracking,South Sudan,SSD,Western Bahr el Ghazal,SS09,Raja,SS0902,2,4211,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152383.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Tonj South,SS0805,2,47150,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152379.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Tonj North,SS0804,2,107292,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
152376.0,Mobility Tracking,South Sudan,SSD,Warrap,SS08,Tonj East,SS0803,2,62396,2021-12-01T00:00:00,2021,12,12,Conflict,,,Not available,Not available,SA,Active
